Show,Total Boletos,Nombre Localidad,Forma de Pago,Estado de Pago,EsCompartido,TipoShow,Mes,Día,Periodo,Mes_Show,Día_Show,Periodo_Show,Cluster
Concierto,4,PLATEA BAJA,Wallet,1,0,Concierto,Noviembre,Jueves,Noche,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Jueves,Noche,Noviembre,Viernes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Jueves,Noche,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Jueves,Noche,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,2,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Jueves,Noche,Noviembre,Lunes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Jueves,Noche,Noviembre,Viernes,Noche,1
Willaku La suerte del Indio Poeta,2,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Jueves,Noche,Noviembre,Miércoles,Tarde,1
Papeloplinoplis El Duende Come Libros,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Jueves,Noche,Noviembre,Jueves,Tarde,1
Abrazos,2,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Jueves,Noche,Noviembre,Sábado,Tarde,1
MOANA 2,3,BOLETO GENERAL,AppExterna,1,0,Cine,Noviembre,Jueves,Noche,Noviembre,Jueves,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Jueves,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,PALCO,PayPhone,1,0,Teatro,Noviembre,Jueves,Noche,Noviembre,Viernes,Noche,1
Dash  Bash,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Noviembre,Jueves,Noche,Noviembre,Sábado,Mañana,1
A pebble falling on a silent lake,2,PLATEA BAJA,PayPhone,1,1,Teatro,Noviembre,Jueves,Noche,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA MEDIA,Wallet,1,1,Concierto,Noviembre,Jueves,Noche,Noviembre,Viernes,Noche,1
A pebble falling on a silent lake,4,PLATEA MEDIA,AppExterna,1,0,Teatro,Noviembre,Jueves,Tarde,Noviembre,Sábado,Noche,1
MOANA 2,2,BOLETO GENERAL,PayPhone,1,0,Cine,Noviembre,Jueves,Tarde,Noviembre,Jueves,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,10,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA BAJA,AppExterna,1,1,Concierto,Noviembre,Jueves,Tarde,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Jueves,Tarde,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Mañana,1
Dash  Bash,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Noviembre,Jueves,Tarde,Noviembre,Sábado,Mañana,1
Luz del sur films,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Jueves,Tarde,Noviembre,Sábado,Noche,1
Papeloplinoplis El Duende Come Libros,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Jueves,Tarde,Noviembre,Jueves,Tarde,1
A pebble falling on a silent lake,2,PLATEA MEDIA,PayPhone,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,1,Concierto,Noviembre,Jueves,Tarde,Noviembre,Viernes,Noche,1
Abrazos,2,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Sábado,Tarde,1
Concierto de Hermandad Corea  Ecuador,2,PALCO,PayPhone,1,1,Concierto,Noviembre,Jueves,Tarde,Noviembre,Sábado,Noche,1
Papeloplinoplis El Duende Come Libros,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Jueves,Tarde,Noviembre,Jueves,Tarde,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,2,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Viernes,Tarde,1
Sensa 20,1,GENERAL,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,4,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,10,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,4,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Jueves,Tarde,Noviembre,Viernes,Noche,1
Latin Jazz,2,BOLETO GENERAL,AppExterna,1,0,Concierto,Noviembre,Jueves,Tarde,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,4,PLATEA BAJA,PayPhone,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Lunes,Noche,1
Sensa 20,10,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,10,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,10,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,10,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,8,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
Sensa 20,3,PALCO,Wallet,1,1,Teatro,Noviembre,Jueves,Tarde,Noviembre,Miércoles,Mañana,1
En este pueblo no hay ladrones,2,GENERAL,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Martes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,1,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,3,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
Kintsukuroi Flor de cemento,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Lunes,Noche,1
A pebble falling on a silent lake,4,PLATEA MEDIA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
MOANA 2,3,BOLETO GENERAL,PayPhone,1,0,Cine,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
Testigos Modestos,1,GENERAL,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Domingo,Noche,1
Los nadie,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
Pop Up,6,GENERAL,Wallet,1,1,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Mañana,1
Pop Up,10,GENERAL,Wallet,1,1,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Mañana,1
En este pueblo no hay ladrones,2,GENERAL,Wallet,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Martes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
Anemoi,2,GENERAL,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Jueves,Noche,1
Luz del sur films,1,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Tarde,1
Testigos Modestos,1,GENERAL,PayPhone,1,1,Teatro,Noviembre,Sábado,Mañana,Noviembre,Domingo,Noche,1
Un hombre muerto a puntapies,3,PLATEA MEDIA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Lunes,Noche,1
Abrazos,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Tarde,1
Un hombre muerto a puntapies,4,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Lunes,Noche,1
Concierto de Hermandad Corea  Ecuador,2,PALCO,PayPhone,1,1,Concierto,Noviembre,Sábado,Mañana,Noviembre,Sábado,Noche,1
En este pueblo no hay ladrones,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Martes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Domingo,Noche,1
Mar perdido,1,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Jueves,Tarde,1
Abrazos,3,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Sábado,Tarde,1
Un hombre muerto a puntapies,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Sábado,Mañana,Noviembre,Lunes,Noche,1
En este pueblo no hay ladrones,5,GENERAL,PayPhone,1,1,Teatro,Noviembre,Sábado,Noche,Noviembre,Martes,Noche,1
Los peces no vuelan,2,PLATEA MEDIA,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Jueves,Noche,1
En este pueblo no hay ladrones,1,GENERAL,Wallet,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Martes,Noche,1
Testigos Modestos,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Domingo,Noche,1
Cantos del mundo Ecuador y U Europea en armonia,5,PALCO,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Abrazos,2,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Tarde,1
A la sombra del Arupo,5,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Tarde,1
Concierto,2,PLATEA BAJA,Wallet,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
Los peces no vuelan,5,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Jueves,Noche,1
Ajonjoli,2,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Domingo,Noche,1
A la sombra del Arupo,2,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Tarde,1
Luz del sur films,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,4,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
Un hombre muerto a puntapies,4,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Lunes,Noche,1
A pebble falling on a silent lake,4,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
En este pueblo no hay ladrones,4,GENERAL,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Martes,Noche,1
Los nadie,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
Los peces no vuelan,2,PLATEA MEDIA,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Jueves,Noche,1
Luz del sur films,1,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,7,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,10,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Mañana,1
BLANCA NIEVES,3,PLATEA BAJA,AppExterna,1,0,Cine,Noviembre,Viernes,Noche,Diciembre,Miércoles,Noche,1
Concierto de Hermandad Corea  Ecuador,2,PALCO,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PALCO,PayPhone,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,PayPhone,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,5,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,5,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Los nadie,2,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,1,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,1,GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,Wallet,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
MOANA 2,2,BOLETO GENERAL,AppExterna,1,1,Cine,Noviembre,Viernes,Noche,Noviembre,Jueves,Noche,1
Un hombre muerto a puntapies,2,PLATEA MEDIA,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Lunes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PALCO,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,1,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,4,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PALCO,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PALCO,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PALCO,AppExterna,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,1,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,Wallet,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Mar perdido,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Jueves,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PALCO,AppExterna,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Latin Jazz,1,BOLETO GENERAL,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
A pebble falling on a silent lake,5,PLATEA MEDIA,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
Dash  Bash,1,BOLETO GENERAL,AppExterna,1,0,Deporte,Noviembre,Viernes,Noche,Noviembre,Sábado,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Latin Jazz,2,BOLETO GENERAL,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
En este pueblo no hay ladrones,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Martes,Noche,1
Latin Jazz,2,PALCO,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,1,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
A pebble falling on a silent lake,1,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Domingo,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,4,PALCO,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Latin Jazz,1,BOLETO GENERAL,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Latin Jazz,1,BOLETO GENERAL,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,5,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Lunes,Noche,1
A pebble falling on a silent lake,3,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,4,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Domingo,Noche,1
Latin Jazz,3,BOLETO GENERAL,AppExterna,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Pop Up,2,GENERAL,AppExterna,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,1,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,4,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA BAJA,AppExterna,1,1,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,1,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Pop Up,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,1,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,1,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
